0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Botswana,0,0,0,0,0,0,0,0,5617578,134792,0,225867,0,818126,0,0,0,0,0,0,0,0,0,231032,0,318415,0,0,628426,0,0,2759497,0,0,0,204021,0,124989,0,0,1707364,0,0,0,0,704646,849993,239842,0,0,0,0,0,0,0,0,0,0,0,260567,2011698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152096,0,0,0,0,0,1107501,610864,2111589,0,752893,0,0,0,0,0,0,0,0,0,0,0,0,349112,255921,0,0,0,0,0,0,594290,0,0,0,0,209121,0,0,1307857,0,0,0,0,0,0,0,2886615,0,0,673570,608140,0,0,0,619984,0,0,0,0,0,0,0,490129,0,0,0,0,0,331909,0,0,0,0,0,0,0,0,0,0,0,0,0,1546400,1190157,1072690,0,0,0,0,0,0,0,1446842,1212176,0,0,0,1255834,0,0,0,0,0,0,603518,0,0,1035618,0,0,0,1.87E+07,0,0,0,0,0,0,1405803,0
Brazil,0,1533856,6398444,0,1.11E+07,0,2.48E+07,0,1.00E+07,6272172,0,2625864,2496346,2.55E+07,0,5202420,9018627,0,0,0,1.00E+07,1492556,1577140,0,4331860,5242454,0,0,0,0,2098527,8830113,3104886,2892824,0,8188957,3.06E+07,8289551,0,6124490,6312698,3358240,0,3553371,1927717,5214895,6365221,6638569,0,0,3883368,6659541,5499568,2994331,993944,0,2836035,0,0,7996745,1.42E+07,2257725,0,0,1.07E+07,3344838,6097308,0,4548415,5898726,2226837,3178863,2201948,0,2087433,5622203,3605434,0,7733869,0,0,5383323,1.21E+07,1.37E+07,0,1.96E+07,3379805,7409862,0,0,4271635,4440381,0,0,0,0,2480252,8601575,0,1621752,4957459,0,3247705,6429363,920453,2003551,0,5240402,0,0,2319603,2991033,3268750,779949,8527065,0,583772,0,0,816045,0,0,0,0,0,1.29E+07,6407652,0,0,0,7966936,0,0,0,5468723,0,1.14E+07,5276171,1.05E+07,7920281,7673438,3755962,5525369,9904797,0,0,0,242472,401774,9387796,1665608,0,2076378,0,4931404,3371450,0,0,7678822,0,4826363,0,0,4909508,0,0,5622916,0,1.02E+07,9795633,5438080,0,0,1200157,7133817,4116497,0,0,0,0,9562716,0,0,1448408,7753982,9994168,1.75E+07,1.93E+07,1.11E+07,0,0,8585879,4811278,0,0,0
Brunei Darussalem,0,0,148896,0,0,0,0,0,1669349,88238,0,111618,3256911,1519467,0,0,377334,0,0,0,0,0,0,694628,0,0,0,0,0,371316,0,914044,0,0,0,0,3869547,55280,0,0,0,0,0,0,0,797825,233026,68171,0,0,0,252961,1908229,0,0,0,0,0,0,776447,592089,0,0,0,1695935,0,0,0,0,0,0,0,0,0,0,148980,226736,9892905,3679998,0,0,0,0,1443719,0,1840903,726650,0,0,0,210385,3990221,0,4856602,0,0,0,0,0,0,1065686,0,0,0,0,0,0,9126394,0,0,0,0,0,383641,99002,0,0,0,0,0,0,0,0,0,0,908510,1321978,0,0,0,830618,1878742,299978,0,111286,597991,0,152661,1407772,61129,0,1989612,0,380563,0,0,0,0,154882,0,0,0,0,1957225,0,0,0,0,5570,0,114785,0,0,0,0,0,0,0,767460,569280,0,0,0,0,2411993,0,0,0,0,0,571948,0,0,0,0,7994646,1.17E+07,1492328,0,0,0,400724,611316,0,0,0
Bulgaria,3659775,0,0,0,0,0,6889937,0,8358355,6435648,3960029,0,0,1.41E+07,0,1317288,8555783,0,0,0,727656,3027291,0,5234946,0,0,0,0,0,0,0,8838935,0,0,0,4526730,0,2366848,0,0,1468203,1731048,0,2405205,2525734,7679791,6758615,4720836,0,0,3507212,3222692,0,0,0,0,0,0,0,5809996,1.27E+07,0,0,0,1.18E+07,0,7107773,0,0,1573356,0,0,0,0,0,5784846,2240076,0,0,3697869,0,5941707,9617742,1.41E+07,0,0,4573555,7216996,0,0,0,0,0,0,0,0,3437162,6004576,0,0,2239120,0,3223696,5145400,4761153,0,0,0,0,0,2955419,0,0,0,4471959,0,1915627,0,0,0,0,0,0,0,0,8538515,4230575,0,0,0,6243355,0,1383882,0,3542762,0,0,0,7370557,6349588,7346094,0,7350300,9549560,0,0,0,0,0,0,3409535,0,0,0,4942920,4226330,0,0,6657269,0,4751603,0,0,0,0,1488436,0,0,9004964,8269709,0,0,0,0,0,0,0,0,0,0,1.16E+07,0,0,0,2172229,0,1.11E+07,1.44E+07,0,4649840,0,4716863,3546738,2019657,0,0
Burkina Faso,0,0,123696,0,0,0,749565,0,1189317,1038759,0,0,0,0,0,0,1932175,0,1909919,0,0,0,0,675780,0,594344,0,0,0,0,947183,4463294,0,1410104,577658,0,0,68463,0,1511555,0,0,0,0,0,0,791867,1918787,0,0,0,320040,1526486,0,0,0,0,0,0,1475254,3433568,1814050,0,0,3642151,4787276,679876,0,0,1863474,0,0,0,0,0,161934,0,0,0,0,0,751258,0,4567355,0,1343108,0,0,0,0,0,0,0,0,0,0,0,0,0,1183030,467661,0,0,0,0,0,0,0,0,2.21E+07,0,0,605705,0,116915,0,0,0,0,0,0,0,0,0,0,2666245,599797,0,5270134,4408349,901441,0,0,0,0,0,0,0,0,236004,555197,0,0,1996508,0,0,0,326358,116691,200480,0,0,2417603,0,152580,152851,0,0,612289,0,1318313,0,0,0,0,0,0,0,1709384,1695664,0,0,0,0,0,0,2952807,0,0,0,350856,0,0,0,0,0,4783260,5465873,0,0,0,0,0,0,0,0
Burma,1806809,0,0,0,0,0,1456627,0,2689582,1207635,0,0,2507094,2611957,0,0,1163473,247128,0,500030,0,0,773404,1422173,470182,0,0,0,0,1026207,0,1656806,0,0,0,830036,2842332,422793,0,270411,0,338494,0,0,0,1438130,1146098,1396793,0,0,524143,668553,303080,0,0,0,0,0,0,2683402,1790163,0,0,0,2710324,248463,685945,0,0,316391,0,214280,0,0,0,1411906,0,1.06E+07,0,275325,0,1060543,1741210,2106590,0,5146682,2149315,227856,0,0,625595,4472126,0,1621088,0,1445604,0,1712117,0,0,1374761,0,0,486466,0,748852,0,1.43E+07,1279448,0,221816,0,0,1614566,490327,0,0,0,0,0,0,676802,0,0,1481398,1930967,2664664,0,0,0,1874937,3778777,3673971,0,1001639,0,0,0,1937948,542017,785430,2453009,685022,2039972,0,0,0,0,1022460,0,184999,0,336436,3435296,278128,0,0,0,1129169,0,673707,3741603,0,0,0,1439168,759684,0,1888211,1412969,0,0,0,1001752,5895006,1127779,0,0,0,0,640793,0,0,379613,0,4764884,2634412,3883713,0,0,0,1078378,3950729,0,883085,0
Burundi,0,0,0,0,1941374,0,0,0,915882,638090,0,0,0,809144,0,0,2507769,0,0,0,0,0,812749,0,0,246790,0,0,0,0,466144,2055385,0,1121129,0,275419,0,0,300749,2087928,4380563,0,0,0,0,280668,0,1129856,0,0,0,0,0,0,363195,1225221,0,469086,0,641380,2360951,1264485,0,0,2059027,0,435567,0,0,1169671,0,0,0,0,0,217549,0,0,0,0,0,654469,1102146,1936733,0,0,0,0,3058319,0,0,0,0,0,0,0,0,0,214202,0,0,0,0,1067781,0,193752,3310454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935884,0,0,0,2336400,727756,0,0,0,781437,0,0,0,0,0,0,0,108311,81187,830006,0,0,790220,3449254,0,0,972970,0,153043,0,0,0,0,0,0,0,0,1994851,1239384,1027268,0,0,0,0,1412380,0,823076,1062759,1685876,0,0,0,3607697,0,0,1041000,0,0,0,1101595,0,0,4979919,0,0,3818810,3753674,0,0,0,0,0,0,5070890,1699118
Cambodia,0,0,221800,0,0,0,0,0,4278922,1921801,0,0,2809509,0,0,0,2175234,0,0,0,0,0,0,1361827,1596920,961048,0,0,0,0,0,3448837,0,0,0,0,6845388,0,0,0,0,0,0,0,0,791769,2986023,2261149,0,0,501564,680005,554299,0,0,0,0,0,0,2248733,6551068,0,0,0,4048383,0,282539,0,0,0,0,0,0,0,0,1616090,911140,0,5264952,0,0,726639,1489882,4188130,0,5784343,0,1871256,0,0,790077,6979035,0,0,0,2829500,0,0,0,0,1655312,0,0,0,0,20330,0,8487494,0,0,0,0,0,0,502320,0,0,0,0,0,0,0,0,0,0,2394551,2872036,0,0,0,1748152,0,0,0,0,0,0,0,1017380,1599888,371579,2114037,0,2057358,0,0,0,0,838384,0,0,0,0,3173631,1020827,0,1658160,0,976475,0,1376200,0,0,0,0,0,0,0,3058090,2538274,0,0,0,0,1.55E+07,0,0,0,0,0,1309623,0,0,0,0,7518867,2624699,1.03E+07,0,320172,0,0,1156038,0,0,0
Cameroon,0,0,0,0,0,0,0,0,1670874,2043854,0,0,0,0,0,0,6721742,0,1168479,0,0,0,0,2447132,0,487003,0,0,0,0,0,2472906,0,4582621,3616770,0,0,517110,0,6581113,0,0,0,0,0,1797275,1707493,2613201,0,0,0,1176900,1912780,0,1149852,0,0,0,0,3513885,8898285,3539111,0,0,3853606,1901587,1721071,0,0,0,0,0,0,0,0,1834265,0,0,0,0,0,2206013,0,3486271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551552,0,0,0,0,0,1693935,0,0,2208049,0,914971,0,0,0,0,0,0,0,0,0,0,2343673,752987,0,2644863,1.54E+07,2977574,0,0,0,304630,0,0,0,0,1422433,1371386,0,0,1758142,0,0,0,1141428,0,698122,0,0,0,0,305160,814278,0,0,2239453,0,1588665,0,0,0,0,1439110,0,0,3001804,3120085,0,0,0,0,0,0,0,0,0,0,1095277,0,0,0,0,0,4182688,5222860,0,0,0,0,0,0,231084,0
Canada,0,430047,3748723,0,2848880,0,7371752,0,1.20E+07,3280187,1262493,2352591,3258888,5912215,642318,1714201,7806249,475546,530915,21498,2091539,2127161,565039,6079567,0,1429014,1811509,0,765316,4706080,0,0,173814,995047,945236,5059710,4.52E+07,1655160,0,1573071,2706956,4162201,0,1452095,0,4388471,3328482,3728201,0,0,2910882,2538330,3726836,0,492275,0,242641,1218190,0,4725496,1.55E+07,1563436,0,0,1.24E+07,1433389,5241960,6834448,717339,3470409,440934,781347,497306,0,380753,2655844,1921248,0,7541629,4509163,2077938,3257541,8076757,1.09E+07,497676,1.61E+07,6065975,1.34E+07,2467571,0,403832,1.54E+07,0,0,0,0,556672,8232196,0,1429808,8880245,0,988275,2539486,0,488106,679661,3170307,0,862830,785673,254089,241479,474404,8782676,0,1007245,0,904262,780020,0,0,1132151,0,0,9163945,4973647,0,0,0,5744345,0,0,0,1423568,0,638238,0,8269991,4093191,3250768,4467767,2787673,1.08E+07,2535177,0,0,0,0,353842,666703,0,962268,4873161,1807916,1158250,0,0,4694777,1232707,1589926,0,0,3817163,0,1.20E+07,1477449,207913,8173218,7307391,7256433,0,0,4352282,3.37E+07,961560,185440,0,1092779,290049,1.12E+07,2506142,0,2142031,3726920,3015597,2.84E+07,5.79E+07,119175,442997,0,2143572,1419733,1359926,1258656,0
Cape Verde,0,0,0,0,4402523,0,0,0,0,572505,0,0,0,0,0,0,1404964,0,0,0,0,0,0,2895408,0,302769,0,0,0,0,0,1210971,0,0,0,0,0,0,0,1813264,1700530,0,0,0,0,0,573913,395492,0,0,0,0,0,0,492275,0,0,0,0,553342,2755529,0,0,0,944922,0,423426,0,0,1744954,1170139,0,0,0,0,0,510156,0,1863614,0,0,0,0,3475145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098389,0,0,0,2826167,0,0,0,2227934,1665546,0,0,0,0,0,0,0,2182718,0,3063434,0,0,583972,0,0,0,302225,0,0,0,0,1590208,0,0,0,0,0,1049207,0,2469376,0,0,0,0,0,0,0,1651269,3177518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311256,3990473,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,802731,0,0,0,699498,371315,0,0,0,0,0,0,555543,0,954630,0,0,0,0,1019363,0,0,0,0,1361260,0,3419006,1409283,0,0,4936533,0,0,198361,0,3704761,3250915,0,0,0,0,516823,0,281120,0,0,0,0,1009312,0,595390,0,0,0,0,0,1.24E+07,946089,0,0,1163014,0,0,0,0,712668,0,0,0,0,0,244204,0,0,0,0,0,388947,495271,3419285,0,0,0,154945,388241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467639,0,0,0,0,1258877,0,0,0,0,0,0,0,0,0,0,1582974,0,0,215496,3010835,155431,0,0,0,0,0,0,0,0,101113,682582,0,0,630156,506493,0,0,782206,0,0,0,0,0,0,0,500860,0,0,640080,2674816,671418,0,0,0,0,1094846,0,0,1351010,1221017,0,0,0,294397,0,0,1350087,0,0,0,0,0,0,2492622,0,0,1196614,4191992,0,0,0,0,0,0,0,0
Chad,0,0,827942,0,855142,0,0,0,701302,661017,0,0,3135683,0,0,0,1638612,0,1365222,0,0,0,0,441949,0,216174,0,0,426056,0,2.06E+07,1233731,0,2243712,0,235874,0,0,0,2258731,0,0,0,0,0,0,390543,465841,0,0,0,0,2737739,0,390665,0,0,0,0,928888,7081719,1583280,0,0,2429195,622555,317794,0,0,0,0,0,0,0,0,277049,0,0,0,0,0,309076,1759716,4312167,0,0,811713,0,315904,0,0,0,0,2753157,0,0,0,0,0,409903,1999583,0,0,0,0,0,0,0,0,0,0,0,767483,0,0,0,0,0,0,0,0,0,0,0,0,1062023,4350,0,1632430,6717812,380962,0,0,0,0,0,0,0,0,399628,174734,3414715,0,1088497,173773,0,0,746429,1819607,0,0,0,0,0,978575,0,0,0,829747,2907940,729831,0,0,0,0,7528763,0,0,1573589,1714199,0,0,0,970703,0,0,1283832,0,0,0,580514,0,0,885198,0,5963025,4416064,4334328,0,0,0,0,0,0,0,0
Chile,0,0,0,0,1031526,0,1.74E+07,0,4207473,2390820,0,483220,0,738054,0,0,2849290,0,0,0,1601183,0,0,854425,0,907922,441207,0,136362,0,0,3322214,0,398726,112876,0,0,3043946,0,0,814196,2171316,0,1239179,734388,1679367,2259053,1318532,0,0,1221318,5806547,1722950,770440,500338,0,0,0,0,3303457,5248527,0,0,0,5065431,0,1208429,0,1658169,0,0,0,549693,0,352922,1894168,807987,0,0,1063533,0,1906968,6321217,6831978,0,0,678905,1890938,0,0,0,0,0,0,0,0,129061,849792,0,400518,0,0,0,1451482,0,224095,0,0,0,0,0,0,523365,0,3089412,0,0,0,0,0,0,0,0,0,0,3457148,3158017,0,0,921272,4049539,0,0,0,1576314,0,2505698,0,1051492,2638172,1410280,642572,1177040,2378974,367176,0,0,0,0,0,0,0,0,0,1117337,465683,0,0,2717825,182940,1129819,0,0,0,0,334450,0,0,5257010,3613142,0,0,0,56286,1844172,0,0,0,0,0,4283142,0,0,0,1472682,0,4128707,1.91E+07,1319621,261824,0,3550988,0,0,0,0
China,0,0,7241310,0,0,0,1.87E+07,0,1.66E+07,1.08E+07,5414599,2652713,0,2.92E+07,0,0,1.14E+07,3652810,0,7473368,5844510,1796163,4908097,1.90E+07,4945685,6060166,0,3.57E+07,0,5552751,0,1.32E+07,1374156,3729112,0,1.32E+07,0,7458534,0,6203976,0,4108557,0,0,6947884,8166248,9707779,9943034,0,0,8438109,8453429,7272604,3746384,0,2575019,2978150,0,0,1.15E+07,1.60E+07,3543471,0,5340821,1.68E+07,4552687,8032007,0,5193695,4108198,0,4052252,3204971,0,3782516,9149732,4597327,1.61E+07,0,0,0,8771639,7497043,1.45E+07,0,2.43E+07,1.66E+07,2.33E+07,0,0,9487249,3.05E+07,0,0,4335005,7998039,3609780,8782080,2466119,0,1.15E+07,0,5047492,5861677,0,5359836,0,0,0,3664875,3456318,0,6636225,7081300,8838393,0,3890116,0,1.88E+07,0,0,0,0,0,1.29E+07,1.39E+07,1.35E+07,1880702,0,0,1.07E+07,0,0,0,1.04E+07,0,3743747,6728392,4.30E+07,7837517,9171991,0,8176399,1.88E+07,2889967,1227387,0,0,0,0,2369211,0,4799595,1.58E+07,5908249,4241484,0,0,8759854,0,6191197,1.09E+07,0,6009607,0,1.56E+07,5749028,0,1.37E+07,1.15E+07,0,0,0,0,3.16E+07,6437912,0,1338289,0,0,1.04E+07,4273941,0,4831271,0,0,1.54E+07,2.27E+07,0,7111382,0,1.07E+07,2.37E+07,0,6174322,0
Colombia,2228349,0,270075,0,2354920,0,5626576,0,3697743,3316695,0,1168350,0,1384520,0,0,4582187,0,0,0,3799856,0,0,5612563,0,1133657,0,0,0,0,0,7996818,0,418452,0,5038220,2960466,0,0,0,1883945,5285431,0,0,0,2040868,3183517,4221736,0,0,2517753,5429274,0,0,0,0,0,0,0,3909102,6946593,886583,0,0,1.00E+07,0,1602354,0,0,2116053,0,0,1628667,0,2365091,2358828,1667300,0,0,0,0,1331519,6248702,8924346,0,3702385,1784944,0,0,0,0,0,0,0,0,0,0,3615344,0,977513,2594074,0,0,983132,0,0,0,0,0,0,0,0,0,0,6517693,0,0,0,0,0,0,0,0,0,0,5257136,2623242,0,0,0,4478668,0,0,0,5012188,0,1667787,0,1192650,2620680,2649435,0,1423378,0,672579,0,0,0,0,0,521932,0,0,0,2675973,1046842,0,0,3624950,0,3250436,0,0,0,0,426764,851047,0,6749319,6146416,1582560,0,0,0,1925862,0,0,0,0,0,2293763,0,0,0,0,0,5590507,1.08E+07,0,0,0,7301011,0,332736,0,0
Comoros,0,0,710869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971104,0,0,253279,0,0,0,0,3585052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272342,0,0,0,0,591854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291299,0,0,0,213484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145463,0,0,0,0,0,0,0,0,0,0,0,0,0,141050,0,0,0,0,0,0,0,0
Congo,0,0,0,0,2109612,0,1586854,0,3306333,1251795,0,0,0,0,0,0,2144537,0,1117714,0,0,0,0,1427603,0,324514,317058,0,289783,251903,1088189,1620082,0,1543147,1331505,1489561,0,403069,0,0,2221928,304272,0,0,226887,0,892679,1737580,0,0,190690,517553,1700133,0,863022,0,0,0,0,1651626,6794997,2143019,0,0,6231553,779746,1595911,0,0,0,0,0,0,0,0,1105912,0,0,0,0,0,1755310,2643913,9518432,0,1171051,0,0,0,0,0,870515,0,504525,0,0,0,0,0,285876,2204447,0,0,992183,0,356840,1732358,0,0,1706950,309954,0,0,414897,1020512,0,0,0,0,0,0,0,0,0,0,3505577,692735,0,1483756,2880708,2314845,0,0,0,117131,0,0,0,2072291,1169089,2331868,0,0,2891563,2798572,0,0,274801,0,0,60946,0,0,0,256184,122167,0,0,2217131,1279484,858574,0,0,0,0,567537,348530,388525,2600133,2480056,0,0,0,1.01E+07,2161406,0,1964825,0,0,0,793456,0,0,1390457,0,1672802,2776865,5636955,0,0,0,469888,0,0,2615895,0
Congo Democratic,0,0,546934,0,3298060,0,654994,0,3697923,2826467,0,0,2950478,3034089,0,0,5367813,0,243640,0,0,0,1783092,4072929,0,562342,0,0,2848552,0,0,2886084,1760889,2667559,2927504,1183097,0,704317,0,3864995,0,0,0,0,418497,3393633,1810646,1865837,0,0,227005,157694,2173807,0,0,2417860,0,1056562,0,3391490,1.21E+07,2408459,0,0,6023277,615926,418761,0,0,0,0,0,0,0,0,713916,215710,0,0,0,2119778,2176454,0,6548415,0,0,449282,0,3381398,0,0,0,0,2909935,0,0,0,412980,0,0,2677049,0,0,1971510,0,0,2704850,0,0,448578,0,0,955428,0,717921,0,0,0,0,0,1484907,4086576,4451515,0,0,4234690,1334265,130648,0,0,4780907,0,0,0,182700,0,0,0,2237122,1256404,3059277,3799428,0,1364243,2.24E+07,0,0,1065533,2269824,0,0,0,0,0,439378,0,0,0,3362626,4279237,1392092,0,0,0,0,4077677,0,1054263,4747303,3622947,443424,0,0,2.12E+07,367988,0,1414602,0,0,0,1465306,0,0,1.95E+07,0,6351643,6810116,7033691,0,0,0,1091053,1174376,1098571,2.31E+07,9159905
Costa Rica,945270,0,0,0,744271,0,647895,0,838098,851006,0,338412,0,1043047,0,0,711391,182988,0,0,811960,0,0,1623203,0,281499,0,0,0,0,0,3488679,0,0,0,3048708,0,870007,0,0,0,0,0,0,147790,240095,1133638,612041,0,0,1122063,1411312,0,1385899,0,0,0,0,0,1548718,2308900,0,0,0,3194490,0,199635,0,3154372,0,0,0,100706,0,381596,547536,224340,0,0,1188835,0,485399,1744482,3124584,143668,1146173,0,1618144,0,0,0,0,0,0,0,0,0,863605,0,0,625734,0,128404,208522,0,0,0,0,0,0,0,0,0,0,2985754,0,0,0,0,0,0,0,0,0,0,1803569,516096,1.82E+07,0,0,1273700,0,0,0,1138882,0,374520,0,676824,899081,249537,0,387939,1353013,0,0,0,0,0,0,26906,0,0,0,200185,0,0,0,635664,0,119419,0,0,0,0,0,0,0,1701556,2956881,0,0,0,0,0,0,0,0,0,0,2432214,0,0,0,1162134,0,1873185,8006352,0,0,0,2060661,0,0,0,0
Cote dIvoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,2663367,0,0,0,0,0,0,1955088,2400414,0,0,0,0,0,0,1875541,0,0,0,124645,3168781,0,1357395,0,917388,0,0,0,0,0,2745973,0,0,0,1179793,0,319655,0,0,0,0,0,0,0,1676483,4266369,1037175,0,0,0,647228,0,0,0,0,0,0,0,1608657,2459556,0,0,0,8220785,0,1229078,0,0,0,0,0,0,0,0,2148434,746268,0,0,0,0,1495637,0,4680279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824735,1639818,0,0,0,0,0,587325,0,0,0,0,0,0,0,0,1742098,0,0,0,0,0,1721223,1174648,0,0,0,3310593,0,0,0,395842,0,0,0,0,1594796,609111,0,2112093,1825832,0,0,0,0,0,0,2550113,0,0,0,1830539,2058424,0,0,1632026,0,1088655,0,0,0,0,0,0,0,3697076,2437496,0,0,0,0,0,0,0,0,0,0,2229647,0,0,0,0,0,2361794,7938327,0,0,0,1500969,0,0,0,0
Cuba,0,0,0,0,980779,0,1344364,0,466425,317979,0,310059,0,830739,0,620710,946793,0,152275,0,588653,0,0,727688,0,755147,0,0,0,0,0,142892,0,152020,0,1356934,1177471,435104,0,603438,550160,1022597,0,0,0,637592,943464,27526,0,0,309025,1077550,0,715228,435365,0,0,0,0,659926,599126,121796,0,0,358480,0,140340,0,826422,717782,0,0,0,0,0,471156,498673,0,0,0,0,194770,1839408,1615115,143668,1032932,564561,1553824,0,0,0,0,0,0,0,0,0,1226363,0,91455,0,0,309142,673587,0,60866,0,0,0,0,0,0,105220,0,847256,0,0,0,0,0,0,0,177275,0,0,440451,197826,0,0,0,1013983,0,0,0,643212,0,305483,0,495445,972902,408737,0,381532,520709,0,0,0,0,0,0,0,0,0,0,464657,429819,0,0,150939,0,199360,0,0,2477192,0,336298,0,0,541064,567925,0,0,0,0,407405,900867,0,0,0,0,921236,121496,0,288936,1542854,0,614958,1453350,0,0,0,1177768,0,574012,0,0
Cyprus,0,0,0,0,2100013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387032,0,0,0,0,0,0,0,0,0,0,0,8041987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25E+07,2612597,8772735,0,0,0,0,1675848,0,0,0,0,0,0,0,0,1439390,0,0,0,0,0,0,0,0,493694,0,0,1874047,0,0,0,0,0,0,0,0,0
